"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"NCC19","OUT045",2981.81726843138
"FDR56","OUT035",3273.75211961109
"FDZ43","OUT049",3934.84430852489
"FDJ32","OUT010",-871.449980433507
"DRH03","OUT017",1609.17039822454
"NCZ54","OUT035",2758.3497477646
"FDE26","OUT017",2439.60347565387
"FDS03","OUT045",991.585693937889
"DRZ24","OUT019",26.2653773020227
"FDO48","OUT027",4948.92994046271
"FDW39","OUT049",2888.92991725862
"NCK05","OUT049",1140.14148565588
"NCK30","OUT017",4130.93790028438
"FDT27","OUT018",3447.06695762594
"FDS08","OUT019",925.577284822328
"NCJ19","OUT049",1039.07646087843
"FDC58","OUT045",668.855448067462
"DRE37","OUT013",3026.64254495251
"FDW02","OUT035",2189.05681827056
"FDJ02","OUT010",471.273286025989
"FDX09","OUT045",2755.48377311391
"FDT31","OUT010",1081.96758352564
"FDI24","OUT049",2934.05656809538
"FDY09","OUT045",2737.87504273912
"FDV28","OUT045",549.238701521884
"DRM47","OUT049",3152.65006474865
"FDT52","OUT019",1992.70431416469
"FDI48","OUT018",619.726673562096
"FDY55","OUT017",4165.62317777235
"FDU48","OUT013",2143.42373477544
"FDN25","OUT045",862.059757305122
"FDP20","OUT049",2143.01750075514
"FDJ15","OUT013",2984.21726880032
"FDD04","OUT018",1974.28557127209
"FDY58","OUT045",3576.04811883266
"FDR37","OUT018",2642.06352598883
"FDF44","OUT013",2114.9223645435
"FDD32","OUT045",1284.83111980642
"FDR57","OUT017",2602.21813998984
"DRG39","OUT027",2366.63670699092
"FDX15","OUT017",2644.68387451864
"DRN37","OUT045",2579.31555261283
"FDW40","OUT027",3721.72778796251
"FDB32","OUT049",1624.4624877157
"FDM40","OUT018",2022.52440492518
"FDE39","OUT027",3399.57018373029
"DRH49","OUT017",1451.18354973645
"FDT46","OUT049",938.584077739191
"NCF06","OUT035",4221.71366891624
"FDP07","OUT017",3224.37771898484
"FDC04","OUT013",3838.89425036884
"FDZ32","OUT017",1781.65379427109
"FDD50","OUT045",2643.07484197095
"FDU56","OUT017",3048.78214012197
"FDV34","OUT017",1291.60015146359
"NCY41","OUT013",671.747173321379
"NCK18","OUT046",2647.58735050803
"DRH25","OUT049",981.090270644603
"FDT57","OUT046",3777.40930268532
"FDV56","OUT018",1452.12665053134
"FDV12","OUT045",1512.18852327047
"FDN52","OUT017",1548.60420843598
"FDX38","OUT035",963.902482063501
"FDE47","OUT018",1697.13324274679
"NCO07","OUT013",3388.72634253541
"FDV09","OUT027",3856.98636534295
"FDZ23","OUT019",1038.96966573525
"DRH51","OUT018",1163.09823237893
"NCY54","OUT045",2676.20402805076
"DRG49","OUT013",3930.13100181232
"NCC19","OUT049",3166.61442904551
"NCV53","OUT045",3753.73197236529
"FDZ47","OUT019",-271.567406037779
"NCO26","OUT018",1570.22776404537
"NCP02","OUT045",949.160417785702
"NCW30","OUT018",3830.40385166155
"NCN55","OUT046",3824.54331143861
"FDB20","OUT010",-662.233490605837
"DRL11","OUT013",2539.70108496133
"DRD60","OUT045",2827.47478602121
"FDW14","OUT010",-476.728721655773
"FDL27","OUT010",-816.535514639394
"FDU09","OUT018",654.411951050074
"DRH36","OUT027",2682.07822070551
"FDP34","OUT027",3951.74610773452
"FDE04","OUT017",2945.13711578979
"FDZ57","OUT027",3544.61657606808
"FDF02","OUT010",-218.741214913422
"FDG28","OUT045",3817.94252823178
"NCI31","OUT046",613.785216585939
"FDT43","OUT013",897.056760492282
"FDU20","OUT046",1954.99285001388
"FDD53","OUT013",766.547374089555
"FDW15","OUT045",2320.34459610052
"NCT53","OUT045",2533.20545200611
"NCG55","OUT027",3302.14952503076
"FDD48","OUT035",1993.72377598653
"FDG47","OUT049",4267.44328610589
"FDI21","OUT017",1157.97858224453
"FDT27","OUT017",3819.59201915608
"DRO35","OUT013",1916.55805619637
"FDD33","OUT017",3802.51547204288
"FDC04","OUT035",3994.3562654522
"FDY34","OUT013",2651.5778328427
"DRJ49","OUT049",2158.00577319858
"FDE05","OUT049",2403.01236541402
"FDU31","OUT017",3576.67370161039
"NCN19","OUT027",4447.98365779806
"FDK56","OUT027",4403.42964859951
"FDK58","OUT017",1775.51034539166
"NCJ42","OUT035",1807.23555726651
"FDZ34","OUT027",4510.678580633
"FDA52","OUT018",2523.92195409819
"NCR29","OUT013",964.911682436688
"FDT48","OUT035",3328.70704378182
"DRJ51","OUT019",1725.87198385833
"NCS54","OUT046",2831.49556967332
"FDV01","OUT035",2622.59944549918
"DRG51","OUT027",4062.06676420772
"NCG42","OUT013",2148.13246737654
"FDA51","OUT049",1963.28583092936
"FDV19","OUT010",642.692315549351
"NCT18","OUT045",2834.23133491546
"NCS41","OUT045",2872.56097848136
"FDO03","OUT046",3617.29372115086
"FDL12","OUT010",-884.3904365838
"FDY37","OUT010",391.993540962842
"FDI58","OUT049",1603.209391263
"FDT28","OUT018",2113.63978123882
"NCC42","OUT010",313.205520784674
"FDO01","OUT017",2190.9525173605
"FDJ02","OUT013",2380.15814506508
"FDQ04","OUT018",445.646727730773
"DRL47","OUT013",2054.84789963992
"FDZ32","OUT035",1873.57484617936
"FDC35","OUT035",3441.60769980976
"FDX14","OUT045",1138.67990256883
"FDZ35","OUT013",1716.59719806446
"FDL14","OUT013",2517.95626362365
"FDO04","OUT049",1021.99991376524
"DRK11","OUT017",2509.01448900644
"FDB44","OUT018",3075.11442833247
"FDZ50","OUT049",3038.68504219752
"FDI12","OUT027",2898.62390106563
"FDU43","OUT017",3861.52557042328
"FDD58","OUT010",-315.670148727967
"FDB27","OUT017",3211.39680445794
"FDB04","OUT018",1128.86422139932
"NCO17","OUT013",1946.04287619826
"FDL12","OUT017",1074.03056295689
"DRJ13","OUT049",2665.17642149588
"FDD57","OUT045",1508.62507394577
"FDW19","OUT035",1938.31758530744
"DRD27","OUT018",1353.23081717688
"FDH27","OUT027",3776.68271213323
"NCW30","OUT027",5564.37342894008
"FDR40","OUT018",1035.12838715433
"FDG05","OUT013",2536.09717726003
"NCY41","OUT019",-1293.15697641162
"FDI38","OUT018",3002.05904890197
"FDR20","OUT046",740.690695287358
"FDE09","OUT017",1870.7618126682
"FDN50","OUT019",-366.367606805955
"DRF27","OUT045",2369.52642114696
"DRF51","OUT013",685.711537618244
"NCO02","OUT019",-788.034144407459
"FDB51","OUT027",2484.69736212834
"FDJ50","OUT013",921.422039761316
"FDN52","OUT013",1424.3756803425
"FDX14","OUT013",1290.79456950006
"FDT27","OUT019",1826.93700863578
"FDV10","OUT013",738.005545481008
"FDU33","OUT046",765.055974556392
"FDU58","OUT046",2961.47277281445
"NCP42","OUT027",4550.60477398367
"FDL51","OUT027",4842.21319169082
"DRH15","OUT027",2225.72640561603
"FDU16","OUT017",1503.02629109085
"FDW15","OUT017",2495.54184959455
"FDQ44","OUT045",1903.34633272351
"NCI06","OUT027",4320.58645421166
"DRK23","OUT019",2096.80060500524
"FDC28","OUT035",1919.15276352449
"NCY17","OUT019",-1175.58804615919
"NCV05","OUT018",2183.58297785298
"FDM34","OUT019",221.066236324459
"DRD60","OUT027",4364.11655526365
"FDT38","OUT046",1411.08910793545
"FDQ57","OUT018",2048.36485884915
"FDE59","OUT027",2073.39128112239
"NCM43","OUT046",2613.39379790503
"DRI51","OUT049",2828.85545235504
"NCG30","OUT017",2114.78495511368
"NCK54","OUT035",1998.35159183441
"FDQ16","OUT019",-136.389745410559
"FDI36","OUT013",3165.99675491924
"FDX16","OUT027",3832.58062769731
"FDA34","OUT046",2775.02501247104
"FDJ48","OUT018",3650.13999857418
"FDU47","OUT035",2366.65975504997
"FDS39","OUT046",2292.21964344277
"FDD11","OUT046",3984.04579295826
"FDM16","OUT027",2662.87294054595
"FDU56","OUT018",2640.46697620406
"FDQ32","OUT017",2074.85876176301
"DRK35","OUT013",710.609000148871
"FDA58","OUT049",3811.01055426318
"DRG48","OUT019",394.533082140966
"FDT59","OUT010",1766.3303604706
"FDQ31","OUT019",-446.139076754082
"FDS51","OUT018",776.157430642021
"FDW32","OUT027",2870.65471409529
"FDI15","OUT027",5634.27616717763
"NCV30","OUT017",1141.39376001632
"DRG25","OUT049",3083.23905139608
"FDT02","OUT013",616.260065889061
"FDO33","OUT027",3294.90125125153
"FDP38","OUT035",1006.90039985389
"FDZ45","OUT035",3291.36084998588
"NCA54","OUT027",4321.61036235823
"FDU33","OUT017",875.134071348165
"FDN58","OUT017",3807.71592952897
"FDI05","OUT045",1172.91391354844
"FDM57","OUT019",-559.65283279684
"NCS42","OUT027",2913.07999024748
"FDB57","OUT045",3448.56999849304
"FDC03","OUT045",3050.24483201399
"FDZ58","OUT013",1975.03597131518
"NCK29","OUT045",1937.53988532651
"NCR53","OUT045",3499.34837332425
"FDE26","OUT027",3782.3748945043
"FDU52","OUT049",2570.33576235109
"FDE41","OUT027",2820.36806414906
"FDU38","OUT018",2746.65154171436
"FDA52","OUT017",2915.1201125263
"FDW46","OUT046",1087.29449554184
"DRI59","OUT035",3713.067845964
"FDT38","OUT035",1538.39586904362
"FDL33","OUT018",2855.49702353263
"FDQ01","OUT027",5455.52794712182
"FDJ08","OUT046",3042.30860928576
"FDQ47","OUT049",723.634947163845
"NCZ18","OUT013",4026.93856049703
"FDE29","OUT017",1110.84457349124
"FDF10","OUT027",3802.03144117223
"FDC48","OUT049",1463.89563967288
"FDY58","OUT013",3661.25085521283
"NCX30","OUT010",2009.24867801629
"FDV11","OUT013",2849.53133305808
"FDT46","OUT046",836.023079317127
"DRD01","OUT019",-977.142821058831
"FDQ11","OUT013",4091.18957474013
"NCM41","OUT017",1610.7264896327
"NCC55","OUT013",666.014532573703
"FDG45","OUT027",4853.14628992458
"NCQ54","OUT049",2775.49707796909
"FDM34","OUT045",2018.29480504459
"FDD17","OUT019",1858.51010330743
"FDN38","OUT027",5409.45830489171
"FDB53","OUT018",2100.69932508853
"NCL06","OUT035",4294.27732346175
"NCV18","OUT019",-556.00846671892
"FDX25","OUT013",2937.04280167042
"FDB39","OUT046",928.243280530566
"FDC33","OUT049",3236.55762565968
"NCO14","OUT018",481.888096626916
"FDA58","OUT027",5212.65008795274
"NCQ02","OUT017",3072.5747777528
"NCR53","OUT017",3704.1113635734
"FDN52","OUT046",1438.5261116442
"FDG26","OUT046",4060.74553846667
"FDE23","OUT027",2245.38295228396
"DRI37","OUT013",1019.33442334582
"DRH37","OUT018",2374.77992917411
"FDO01","OUT035",2200.40072463608
"FDK45","OUT049",1937.36446025217
"FDP23","OUT049",3551.50741448928
"FDM33","OUT035",3636.36810045559
"FDD36","OUT017",2035.54566842715
"FDL56","OUT017",1498.80928337472
"FDT27","OUT010",1830.0491914521
"FDG52","OUT017",859.573157266524
"NCL42","OUT035",4008.81235463404
"DRJ24","OUT046",2959.9571397829
"FDV38","OUT046",890.405361849647
"FDT35","OUT045",2641.0270256778
"FDY51","OUT045",3408.15208025738
"FDC37","OUT017",1817.40343828225
"NCP43","OUT013",2925.16671204331
"FDO33","OUT045",1745.81075074379
"FDW04","OUT018",1826.69963775617
"NCC31","OUT046",2479.19958704777
"FDK22","OUT049",3532.34259270633
"FDJ50","OUT017",1020.75310532417
"FDV13","OUT017",1555.8524822152
"DRL60","OUT017",2534.36321804543
"FDW03","OUT017",1785.29816034901
"FDY27","OUT035",2977.43496930285
"FDB39","OUT027",2363.97579068296
"FDU59","OUT045",2527.02154475006
"FDZ57","OUT049",2177.21105335814
"FDO21","OUT049",3668.58461985674
"FDS43","OUT018",2712.00672260299
"FDU28","OUT010",1102.72895509337
"FDC51","OUT010",51.6141063410164
"FDW16","OUT010",-405.761616895039
"FDP32","OUT010",110.66466309803
"FDB60","OUT019",1200.64133867787
"NCQ30","OUT046",1936.81147800089
"FDD26","OUT049",3042.28894989883
"FDI44","OUT045",1200.88310051878
"DRH23","OUT046",941.224195057472
"FDO44","OUT046",1779.3568127744
"FDG04","OUT046",2983.25805252875
"FDM32","OUT027",2942.15400211762
"FDM09","OUT013",2735.52585213034
"FDZ47","OUT013",1635.76136159315
"FDM40","OUT027",3745.60134234656
"FDY48","OUT017",1751.10460774601
"NCM30","OUT045",660.091541256681
"FDX36","OUT010",1672.554067849
"DRF03","OUT017",779.801687318397
"FDN51","OUT049",4207.82008771068
"FDM57","OUT049",1479.9482786395
"FDB35","OUT049",1622.94685468415
"FDY13","OUT027",2730.27659598199
"FDA37","OUT017",2128.78977778716
"NCX53","OUT017",2382.60073519
"FDD59","OUT018",1048.10930168124
"FDX10","OUT019",-1270.83951343573
"FDC03","OUT018",2834.24392707992
"FDW43","OUT035",3731.66002610874
"FDW10","OUT046",2811.26638136718
"FDY14","OUT027",5609.9108879086
"FDV43","OUT045",701.001184377316
"FDO40","OUT013",2439.24916019871
"FDP46","OUT027",2935.92963648496
"NCE43","OUT019",784.094341809227
"FDD05","OUT035",2079.18742830572
"FDJ60","OUT010",738.556882840711
"DRE27","OUT018",1282.71497892451
"FDO11","OUT035",4111.43347081965
"DRG11","OUT027",3190.76450203437
"FDK33","OUT010",1501.62676321061
"DRM23","OUT045",2651.30656552014
"FDJ02","OUT027",3792.69489272324
"NCZ05","OUT045",1623.61400464347
"NCL30","OUT013",2064.14398971229
"FDZ19","OUT018",2502.66885764549
"FDM45","OUT049",2046.12902531721
"FDO36","OUT046",2847.50775026333
"NCK31","OUT045",789.044836251244
"DRJ37","OUT045",2386.15170175178
"FDP24","OUT018",1660.89187385064
"FDF46","OUT013",1890.63668551917
"FDX46","OUT019",-932.097086975296
"NCL18","OUT045",3013.43082147965
"FDJ26","OUT013",3408.42334757995
"FDJ07","OUT045",1788.80866853418
"FDY15","OUT013",2512.75580613756
"DRG01","OUT045",1164.06908998444
"FDF58","OUT045",1009.76706595088
"FDZ14","OUT019",46.9862904931363
"FDP31","OUT049",1187.80767767076
"FDH45","OUT013",759.299100310327
"FDA09","OUT010",932.252916963352
"FDW31","OUT035",3301.72130658144
"FDA57","OUT046",712.270241808648
"NCE55","OUT035",2960.35842218965
"FDC17","OUT019",1461.74102823655
"FDC59","OUT013",1103.77416751844
"FDA22","OUT013",2711.20103123792
"FDK52","OUT035",3711.47129617922
"NCM26","OUT046",2447.09430911453
"NCT53","OUT035",2800.32375740842
"FDW45","OUT018",2110.07633191412
"NCI18","OUT035",3675.18946890646
"FDE38","OUT018",2344.14982589581
"FDF08","OUT019",-455.475625203067
"FDY58","OUT010",1730.58071645944
"FDF58","OUT019",-855.929524728477
"FDX39","OUT017",3439.85903282178
"FDB44","OUT049",3449.45893994188
"FDF28","OUT013",2060.58054038759
"FDE39","OUT013",1921.67759692923
"FDT37","OUT018",3727.78273547594
"FDZ45","OUT017",3267.90782003683
"FDO40","OUT035",2560.47716430245
"FDM57","OUT027",2847.35380134944
"DRG36","OUT017",2844.68519102716
"FDY36","OUT010",-728.532321142078
"DRL60","OUT027",3878.69072830402
"FDS25","OUT019",-118.781015035774
"DRF49","OUT027",3262.22333168008
"FDP16","OUT045",3820.52252778651
"FDS60","OUT049",2985.85885107317
"FDU15","OUT027",2109.18138351017
"FDK43","OUT046",2042.01259374124
"FDN25","OUT046",980.086021884963
"FDE53","OUT049",1797.96979190882
"FDB22","OUT013",2521.10890481659
"FDE39","OUT017",2031.90130234923
"FDX35","OUT035",3744.10875737406
"NCG54","OUT049",2806.04626449417
"FDH27","OUT035",2480.70569435432
"NCK42","OUT013",3450.39735722377
"FDS25","OUT049",1858.576440074
"FDI10","OUT018",2474.20794579017
"FDU35","OUT035",1775.13027933327
"FDI04","OUT017",3268.44000329842
"DRK23","OUT035",4130.0256509644
"FDB53","OUT019",461.896279200392
"FDY02","OUT049",4238.90145749735
"FDM60","OUT035",839.044819655226
"NCJ31","OUT010",1885.41492375458
"DRP35","OUT017",2141.68977556084
"NCQ30","OUT018",1696.14979297683
"DRL11","OUT010",623.035768881421
"FDU01","OUT013",2973.81635382815
"FDR39","OUT035",3024.03679479455
"FDO08","OUT046",2646.56344236146
"FDC02","OUT045",4062.45739556224
"NCZ29","OUT035",2194.74900064163
"FDF29","OUT010",194.120957500689
"FDZ23","OUT017",3086.0878755413
"NCU53","OUT018",2351.93028293663
"NCW30","OUT013",4114.49048748598
"NCM26","OUT027",3923.28519587919
"FDV50","OUT027",3425.94282091585
"FDW15","OUT049",2444.45419179625
"FDI35","OUT027",4361.00437244732
"FDO11","OUT017",4045.96597285016
"FDN48","OUT046",1507.93712499677
"NCA17","OUT049",2498.3852078204
"NCN54","OUT013",1331.21248773571
"FDP22","OUT013",872.691481223248
"NCB54","OUT035",2176.03544536704
"FDD08","OUT045",586.503978564598
"DRM48","OUT010",-1283.32870307766
"FDG41","OUT027",3235.31851123293
"FDE44","OUT027",2277.4882302172
"FDE26","OUT035",2453.71995715394
"NCS38","OUT013",1858.49094920932
"NCJ54","OUT018",3377.08330263517
"FDI40","OUT019",-305.30969213241
"FDN45","OUT018",3282.8557435052
"FDU43","OUT046",3799.6863072846
"FDI04","OUT010",1230.65834194136
"NCC07","OUT018",1424.68964682259
"NCC07","OUT019",-215.669490473706
"NCD18","OUT045",3599.34903157851
"FDU55","OUT035",4236.2102164747
"FDX59","OUT035",760.337716230284
"FDR52","OUT049",3133.97696785068
"NCP17","OUT013",1083.54497921231
"FDQ32","OUT045",1901.21759967714
"NCT17","OUT049",3090.97905006029
"FDO10","OUT049",1063.97392340906
"FDE32","OUT049",733.95494538279
"FDN44","OUT045",2460.68225583721
"FDH02","OUT035",1594.2937846077
"FDK60","OUT013",1637.35791137793
"FDS24","OUT019",-496.466185076926
"FDL03","OUT010",1241.05925691353
"FDB46","OUT027",4827.22491924738
"FDO48","OUT049",3629.76325140586
"FDZ39","OUT049",1774.17715427799
"FDT02","OUT027",2066.14300734316
"FDC50","OUT013",1573.59862201981
"FDP39","OUT035",1013.61649037153
"DRG15","OUT018",725.338597434196
"FDP10","OUT018",1411.70873229569
"FDF53","OUT027",4348.06391629702
"FDN34","OUT045",2650.85529901177
"FDK02","OUT045",1877.9571453079
"FDC23","OUT045",2743.52676673357
"FDJ10","OUT019",339.659074723465
"FDE53","OUT035",1877.17875388067
"FDR25","OUT035",4360.08442911302
"FDW50","OUT046",2645.99080072325
"FDS09","OUT049",965.037631677982
"FDW49","OUT010",928.116826000452
"FDU51","OUT046",2848.08039190153
"FDF28","OUT018",1753.1525334407
"NCY30","OUT018",2587.10860181811
"FDD44","OUT045",4035.02039185349
"FDX09","OUT017",2930.68102660794
"NCF30","OUT013",2057.96008245625
"FDZ50","OUT019",1042.65449018978
"FDW37","OUT013",1487.07060317743
"FDD11","OUT049",4123.95298517626
"DRH39","OUT018",966.741281948333
"FDA36","OUT049",3031.39631004168
"NCG43","OUT049",1603.74157452459
"FDF02","OUT035",1825.37647090289
"FDP57","OUT027",3104.236483192
"NCE42","OUT017",3781.22191721357
"NCR38","OUT027",5453.52058920528
"FDP03","OUT019",103.989030957005
"FDO51","OUT035",870.126189441897
"NCQ42","OUT046",2066.37787301027
"NCM41","OUT046",1486.64357016745
"FDH48","OUT027",2842.11288548674
"DRF60","OUT046",3746.77919940702
"FDJ27","OUT035",1790.6507350383
"FDQ14","OUT013",2444.94134256977
"FDN27","OUT017",2016.3808466442
"NCQ02","OUT046",3002.95505757329
"FDJ33","OUT049",2108.33222326716
"FDP07","OUT027",4568.70522924344
"DRE01","OUT049",3919.28339444325
"FDU36","OUT045",1554.2029912909
"FDL28","OUT017",3729.41963423578
"NCX53","OUT046",2264.7421813574
"FDZ39","OUT013",1711.92892383997
"NCP42","OUT013",3138.06802632551
"FDJ14","OUT035",1476.76531273187
"FDK04","OUT049",1026.62772961312
"NCC19","OUT017",3199.02898994585
"FDS09","OUT018",595.361394293062
"FDZ02","OUT046",1618.29823984659
"FDD35","OUT018",1679.07324586363
"NCY42","OUT017",2414.21428823826
"FDB05","OUT045",3842.2673491242
"FDF20","OUT035",3250.41074848863
"NCO41","OUT018",1305.52416678538
"FDC40","OUT027",2755.66578339759
"FDV58","OUT045",3071.4979284667
"FDZ57","OUT045",2015.75526386647
"DRM35","OUT046",2859.46475664366
"DRN36","OUT018",1257.8579747705
"FDQ13","OUT046",1375.83118880927
"DRO35","OUT010",-46.7900021284677
"NCD43","OUT035",1836.22865238342
"FDA51","OUT018",1568.71213101382
"NCX17","OUT027",5143.19861622356
"NCZ17","OUT049",779.08159621955
"FDR11","OUT027",4003.01620745071
"FDW34","OUT049",3945.20476512044
"FDN50","OUT017",1613.83867244903
"FDS09","OUT046",848.47181058244
"FDS48","OUT018",2140.09333517761
"FDL44","OUT049",2699.90215736047
"DRF48","OUT018",2709.91844793324
"FDA14","OUT018",2091.93541827775
"NCD30","OUT049",1667.95213039107
"FDI16","OUT017",973.53817981765
"NCG06","OUT035",4235.22676670474
"DRZ24","OUT035",2085.94397719997
"NCS17","OUT045",1478.03542904408
"FDB37","OUT045",3751.64369769553
"FDE10","OUT035",2235.61818538565
"FDC57","OUT045",2981.81726843138
"FDM12","OUT018",2715.07844704271
"FDE24","OUT049",2351.21008243624
"FDW22","OUT045",3417.98035359134
"DRD01","OUT027",2348.94705986291
"NCZ18","OUT027",5469.04104491031
"FDN49","OUT045",636.258445249239
"FDR22","OUT035",1972.51113791044
"FDV08","OUT019",-1164.12276466384
"FDY39","OUT046",2951.6849578571
"FDV36","OUT049",2121.23222104084
"FDO60","OUT045",701.001184377316
"FDU04","OUT027",3422.33891321454
"FDR20","OUT027",2246.44731880714
"FDW19","OUT019",-124.473197406838
"FDU40","OUT049",3187.86752549822
"FDK15","OUT045",1517.88070564153
"DRF15","OUT035",2574.4010702227
"FDQ25","OUT017",2873.18656125909
"FDI48","OUT019",-1022.18855514237
"FDS49","OUT046",1266.49398210602
"FDV22","OUT046",2523.79405462294
"NCV42","OUT046",1768.46417291725
"FDX26","OUT046",2935.63231889048
"FDI33","OUT018",1188.44696141793
"FDZ14","OUT049",2049.24120813353
"FDG10","OUT013",975.272139032244
"FDM38","OUT018",581.316113242972
"FDG26","OUT027",5502.70241425172
"FDH46","OUT035",1793.23073459303
"FDN13","OUT018",1345.94208502104
"FDU57","OUT035",2542.29579228946
"NCI06","OUT046",2863.06866434497
"FDM38","OUT045",819.102297891342
"NCG42","OUT010",162.999129337406
"FDL39","OUT045",2800.52950719744
"FDT31","OUT019",1128.65032577056
"FDV59","OUT013",3475.25436137778
"FDB49","OUT035",1776.19464585645
"FDD58","OUT049",1742.60405960634
"DRN59","OUT046",772.304248335621
"FDX48","OUT049",2551.70312382974
"FDQ11","OUT049",4136.32079968835
"FDY12","OUT049",982.154637167787
"FDQ11","OUT045",3990.42592427832
"DRI11","OUT017",1975.96292840854
"FDY32","OUT027",4058.46285650641
"FDS51","OUT045",940.807319106676
"FDR19","OUT010",400.757447773622
"DRB13","OUT018",2743.57981727464
"FDS21","OUT035",1183.02816197836
"FDQ40","OUT045",2738.89895088569
"NCE55","OUT013",2839.13041808591
"FDX43","OUT027",4090.03595117806
"FDS12","OUT049",2121.76440430243
"DRK01","OUT027",2991.33582716405
"FDN25","OUT017",1032.58873657466
"FDB60","OUT046",3101.89134930437
"FDQ13","OUT017",1471.90446292756
"DRK13","OUT045",3061.58873837951
"DRF25","OUT018",342.001703398591
"NCD42","OUT019",-1232.50986986983
"FDW25","OUT045",1317.42812262465
"NCV29","OUT027",4311.29036413929
"NCK42","OUT035",3546.72789879688
"DRJ13","OUT027",3984.34311055274
"DRD15","OUT017",3788.51064936941
"FDM27","OUT045",2432.71306886687
"FDZ50","OUT018",2662.78443917995
"FDC04","OUT046",3840.59595040524
"FDF50","OUT049",3214.77234594538
"FDP15","OUT045",4009.63120443788
"FDK46","OUT035",4241.41067396079
"FDZ56","OUT018",2419.82566325765
"FDY60","OUT049",2398.38454956614
"FDB10","OUT035",3897.46779001426
"FDR57","OUT045",2419.24042945498
"FDU58","OUT049",3074.92641109367
"FDH02","OUT046",1448.31392660155
"FDP48","OUT013",2934.95452700066
"FDI46","OUT035",4132.64610889574
"FDW56","OUT013",3103.34229046092
"NCM19","OUT010",-103.260559330745
"FDS50","OUT027",4960.84648846643
"FDK24","OUT013",790.340011720385
"FDO36","OUT017",2980.92721817756
"FDK45","OUT027",3304.76998296211
"NCL05","OUT045",689.616819635188
"FDL32","OUT018",1553.19167530879
"FDA28","OUT049",2126.43267852692
"FDY36","OUT018",950.729101358324
"FDP32","OUT018",1771.25298870046
"FDL50","OUT046",1984.47767001578
"DRC24","OUT049",2527.3378445607
"NCS18","OUT017",1842.30090081288
"FDD16","OUT017",1343.97507607957
"NCV18","OUT013",1419.78832287123
"FDX07","OUT046",2930.43186140439
"NCZ05","OUT027",3141.58267698793
"NCI31","OUT013",671.214990059787
"FDK14","OUT049",1461.31564011814
"NCR06","OUT045",666.807631774318
"NCF54","OUT049",2861.00118866489
"DRG23","OUT010",501.249830912863
"FDD53","OUT046",744.907703003483
"NCM31","OUT027",3698.91860010164
"FDT16","OUT017",4242.32292328077
"FDR40","OUT035",1443.55520989883
"DRG25","OUT017",3042.5173161127
"FDT10","OUT035",1155.59115826961
"FDY32","OUT013",2645.92610884825
"FDN50","OUT035",1663.74525633688
"FDZ35","OUT019",-215.629032097094
"NCP54","OUT045",1897.08150871424
"NCD07","OUT035",1955.35367404402
"FDS02","OUT018",2852.91702397789
"DRN59","OUT018",542.535203168705
"DRB24","OUT013",2519.02063014683
"FDP37","OUT027",3487.04119396601
"DRB01","OUT018",2751.36027431547
"FDR47","OUT046",3113.80789730809
"NCM31","OUT010",365.048262139072
"NCF06","OUT027",5547.25642345028
"NCV17","OUT027",3540.93175161355
"FDS10","OUT049",2946.42438260747
"FDN52","OUT035",1570.50114697687
"FDZ48","OUT013",1862.17577366385
"FDJ48","OUT049",4033.82105863258
"DRB13","OUT027",4479.10548596134
"FDV59","OUT017",3546.57578159368
"FDL32","OUT035",1944.50149256349
"FDZ12","OUT035",2423.66249551384
"NCR06","OUT027",2162.99102440448
"FDP51","OUT017",2032.43348561082
"FDY22","OUT013",2317.46322223015
"FDZ38","OUT049",2822.09890346079
"NCO54","OUT035",1062.30659053299
"FDR23","OUT035",2937.01705106719
"FDM38","OUT049",1014.79209836262
"FDS25","OUT013",1847.67922610539
"FDZ22","OUT013",1402.67131738143
"FDZ20","OUT019",2122.18979242084
"FDD45","OUT010",-358.095424880154
"FDN03","OUT049",4035.82841654911
"NCW30","OUT046",4089.73863358358
"FDY24","OUT027",2387.35762018204
"FDJ26","OUT019",1457.52402052042
"FDM15","OUT049",2534.13485183156
"NCW54","OUT027",2418.93071485369
"FDA23","OUT045",1562.96689810168
"FDA39","OUT019",-1227.34987076036
"FDZ12","OUT017",2414.21428823826
"NCB42","OUT046",1870.02092257967
"FDL16","OUT046",792.533436641755
"FDO24","OUT019",653.625413783112
"NCP42","OUT046",3072.85779581084
"FDR19","OUT018",2081.57496168219
"DRL01","OUT045",3634.03430906649
"FDV37","OUT046",3163.03018073114
"FDI41","OUT010",444.819732087198
"FDF58","OUT049",1136.98884446294
"NCF43","OUT018",1999.67475868769
"FDN02","OUT049",3368.62310347057
"NCP41","OUT035",1888.5631186228
"NCY17","OUT027",2228.30640517076
"FDL58","OUT027",5643.12099074164
"NCA30","OUT027",4443.84756683516
"FDE46","OUT018",2134.89287769152
"FDY38","OUT035",3809.8754046487
"NCH29","OUT027",3013.57237338672
"FDO20","OUT045",3950.58064768087
"FDP44","OUT018",1394.14046029751
"FDM02","OUT027",2906.93654136805
"FDJ14","OUT027",2763.4057820618
"FDH04","OUT010",-459.160449657599
"DRK23","OUT046",4004.27498126439
"NCW05","OUT046",1730.66671261294
"FDF12","OUT049",2448.09855787417
"FDL51","OUT019",1467.88447711598
"FDN03","OUT018",3672.37654479684
"DRJ37","OUT049",2507.14911463118
"FDM12","OUT019",1093.39240664438
"FDA16","OUT045",3451.19045642438
